pair,framing,class,n,metric,base,delta,lo,hi,sig
baseline1 → prompt0 (cross),fake,comply_both,52,density_backtracking_nontest,0.18244793779561277,-0.0012638240783653858,-0.10102580098199186,0.09154939031767557,False
baseline1 → prompt0 (cross),fake,comply_both,52,density_example-testing_nontest,0.24092714654424874,0.07203079566092077,-0.09348082792226226,0.26718600125337183,False
baseline1 → prompt0 (cross),fake,comply_both,52,density_initializing_nontest,0.4728279493822709,0.017338630158080015,-0.11430627803788022,0.1529034427658445,False
baseline1 → prompt0 (cross),fake,comply_both,52,density_deduction_testlex,0.12624563061611865,0.09733088028303828,-0.0009781132428979948,0.1945471330948071,False
baseline1 → prompt0 (cross),fake,comply_both,52,density_adding-knowledge_testlex,0.014427871657998819,0.05793423150127233,0.020396519416624636,0.10308751054756206,True
baseline1 → prompt0 (cross),fake,comply_both,52,density_uncertainty-estimation_testlex,0.10300759540424634,-0.0016523028451768326,-0.06337529698001394,0.06425910394345785,False
baseline1 → prompt0 (cross),fake,comply_both,52,density_backtracking_testlex,0.0,0.008866774710972719,0.0,0.025187335945499403,False
baseline1 → prompt0 (cross),fake,comply_both,52,density_example-testing_testlex,0.0,0.009247355234463786,0.0,0.023650412675568114,False
baseline1 → prompt0 (cross),fake,comply_both,52,density_initializing_testlex,0.0,0.0,0.0,0.0,False
baseline1 → prompt0 (cross),fake,comply_both,52,n_deduction,14.403846153846153,1.4807692307692308,-1.0769230769230769,4.135096153846152,False
baseline1 → prompt0 (cross),fake,comply_both,52,n_adding-knowledge,5.038461538461538,0.5576923076923077,-0.5384615384615384,1.692788461538459,False
baseline1 → prompt0 (cross),fake,comply_both,52,n_uncertainty-estimation,3.4615384615384617,-0.36538461538461536,-1.5576923076923077,0.7884615384615384,False
baseline1 → prompt0 (cross),fake,comply_both,52,n_backtracking,0.6923076923076923,0.15384615384615385,-0.34615384615384615,0.6730769230769231,False
baseline1 → prompt0 (cross),fake,comply_both,52,n_example-testing,0.8076923076923077,0.46153846153846156,-0.11538461538461539,1.0384615384615385,False
baseline1 → prompt0 (cross),fake,comply_both,52,n_initializing,1.4615384615384615,0.19230769230769232,-0.28846153846153844,0.6927884615384589,False
baseline1 → prompt0 (cross),fake,gained,31,words,264.258064516129,248.25806451612902,98.43790322580645,447.91532258064507,True
baseline1 → prompt0 (cross),fake,gained,31,density_norm,2.1736835970600756,-1.5526865192559915,-1.8673844275428042,-1.2529669183658791,True
baseline1 → prompt0 (cross),fake,gained,31,n_norm,5.354838709677419,-2.806451612903226,-3.7096774193548385,-1.967741935483871,True
baseline1 → prompt0 (cross),fake,gained,31,n_testlex_total,1.0,1.032258064516129,0.4838709677419355,1.6451612903225807,True
baseline1 → prompt0 (cross),fake,gained,31,density_deduction_nontest,3.8091025325156296,-0.4928102375181781,-0.9458110300436434,-0.07778274132518842,True
baseline1 → prompt0 (cross),fake,gained,31,density_adding-knowledge_nontest,1.6487698422885815,-0.24423200672293707,-0.4828325687302981,0.001236071561540251,False
baseline1 → prompt0 (cross),fake,gained,31,density_uncertainty-estimation_nontest,0.6183793161136147,0.026948378947103856,-0.21563152214768774,0.2608357470493644,False
baseline1 → prompt0 (cross),fake,gained,31,density_backtracking_nontest,0.16416635198678137,0.08038983927595839,-0.06255200788872924,0.21662012918335372,False
baseline1 → prompt0 (cross),fake,gained,31,density_example-testing_nontest,0.05906187717629979,0.26101579535979885,0.10656213340952081,0.4299983687491958,True
baseline1 → prompt0 (cross),fake,gained,31,density_initializing_nontest,0.6182069041831741,-0.15746635323809502,-0.31549789216175433,0.012737843687142992,False
baseline1 → prompt0 (cross),fake,gained,31,density_deduction_testlex,0.2810059096728206,-0.06262356151635858,-0.20669132842111648,0.07944957123788646,False
baseline1 → prompt0 (cross),fake,gained,31,density_adding-knowledge_testlex,0.012851818532322323,0.07117123314167803,0.014203698266322057,0.13982708510980615,True
baseline1 → prompt0 (cross),fake,gained,31,density_uncertainty-estimation_testlex,0.09903892485344808,0.05016432840698744,-0.057106995589210736,0.15471224791448046,False
baseline1 → prompt0 (cross),fake,gained,31,density_backtracking_testlex,0.01853911753800519,-0.0049390645708863624,-0.048924808108594606,0.027205480033144547,False
baseline1 → prompt0 (cross),fake,gained,31,density_example-testing_testlex,0.0,0.011279043537108053,0.0,0.03383713061132416,False
baseline1 → prompt0 (cross),fake,gained,31,density_initializing_testlex,0.012800819252432155,-0.012800819252432155,-0.03840245775729647,0.0,False
baseline1 → prompt0 (cross),fake,gained,31,n_deduction,10.290322580645162,6.096774193548387,2.129032258064516,10.646774193548378,True
baseline1 → prompt0 (cross),fake,gained,31,n_adding-knowledge,4.387096774193548,2.5806451612903225,0.8709677419354839,4.354838709677419,True
baseline1 → prompt0 (cross),fake,gained,31,n_uncertainty-estimation,2.096774193548387,3.064516129032258,0.5483870967741935,6.290322580645161,True
baseline1 → prompt0 (cross),fake,gained,31,n_backtracking,0.4838709677419355,1.064516129032258,0.1935483870967742,2.161290322580645,True
baseline1 → prompt0 (cross),fake,gained,31,n_example-testing,0.1935483870967742,1.4516129032258065,0.7419354838709677,2.225806451612903,True
baseline1 → prompt0 (cross),fake,gained,31,n_initializing,1.4838709677419355,0.22580645161290322,-0.16129032258064516,0.6129032258064516,False
