label,n,is_floor,behaviour,d
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,backtracking,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,backtracking,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,backtracking,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,backtracking,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,backtracking,1.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,backtracking,-1.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,backtracking,1.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,backtracking,-1.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,backtracking,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,example-testing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,example-testing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,example-testing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,example-testing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,example-testing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,example-testing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,example-testing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,example-testing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,example-testing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,example-testing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,example-testing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,example-testing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,example-testing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,example-testing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,example-testing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,example-testing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,example-testing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,example-testing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,example-testing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,example-testing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,example-testing,1.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,example-testing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,example-testing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,example-testing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,example-testing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,example-testing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,example-testing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,example-testing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,example-testing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,example-testing,-1.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,example-testing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,example-testing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,example-testing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,example-testing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,example-testing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,example-testing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,example-testing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,example-testing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,example-testing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,example-testing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,example-testing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,example-testing,-1.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,example-testing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,example-testing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,example-testing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,example-testing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,example-testing,-1.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,example-testing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,example-testing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,example-testing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,example-testing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,example-testing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,example-testing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,example-testing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,example-testing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,example-testing,-1.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,example-testing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,example-testing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,example-testing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,example-testing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,example-testing,1.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,example-testing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,example-testing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,example-testing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,example-testing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,example-testing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,example-testing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,example-testing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,example-testing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,example-testing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,example-testing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,example-testing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,example-testing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,example-testing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,example-testing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,example-testing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,example-testing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,example-testing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,example-testing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,example-testing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,example-testing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,example-testing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,example-testing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,example-testing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,example-testing,-1.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,example-testing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,example-testing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,example-testing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,example-testing,1.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,example-testing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,example-testing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,example-testing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,example-testing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,example-testing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,example-testing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,example-testing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,example-testing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,example-testing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,example-testing,-1.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,example-testing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,example-testing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,example-testing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,example-testing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,example-testing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,example-testing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,example-testing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,initializing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,initializing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,initializing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,initializing,1.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,initializing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,initializing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,initializing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,initializing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,initializing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,initializing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,initializing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,initializing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,initializing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,initializing,1.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,initializing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,initializing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,initializing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,initializing,-1.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,initializing,-1.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,initializing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,initializing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,initializing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,initializing,1.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,initializing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,initializing,1.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,initializing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,initializing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,initializing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,initializing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,initializing,1.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,initializing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,initializing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,initializing,-1.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,initializing,2.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,initializing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,initializing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,initializing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,initializing,-1.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,initializing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,initializing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,initializing,1.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,initializing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,initializing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,initializing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,initializing,1.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,initializing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,initializing,1.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,initializing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,initializing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,initializing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,initializing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,initializing,1.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,initializing,1.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,initializing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,initializing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,initializing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,initializing,-1.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,initializing,2.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,initializing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,initializing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,initializing,1.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,initializing,1.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,initializing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,initializing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,initializing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,initializing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,initializing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,initializing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,initializing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,initializing,1.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,initializing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,initializing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,initializing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,initializing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,initializing,1.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,initializing,1.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,initializing,-1.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,initializing,1.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,initializing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,initializing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,initializing,0.0
"Qwen3-32B: Abdelnabi & Salem's weight edit, toward awareness",106,False,initializing,0.0
