id,model,family,arm,alpha,aware,kind,signed_alpha,index,framing,has_think_close,executed,annotated,error,finish_reason,served_model,aware_judged,recog_judged,task_judged,aw_evidence_n,aw_evidence_caught,words,n_spans,n_spans_counted,n_spans_unknown_label,n_spans_not_found_exact,n_spans_found_norm_only,n_spans_not_found,labeled_words,labeled_fraction,repetition_4gram,unknown_labels,n_initializing,w_initializing,density_initializing,coverage_initializing,any_initializing,n_initializing_testlex,density_initializing_testlex,density_initializing_nontest,n_deduction,w_deduction,density_deduction,coverage_deduction,any_deduction,n_deduction_testlex,density_deduction_testlex,density_deduction_nontest,n_adding-knowledge,w_adding-knowledge,density_adding-knowledge,coverage_adding-knowledge,any_adding-knowledge,n_adding-knowledge_testlex,density_adding-knowledge_testlex,density_adding-knowledge_nontest,n_example-testing,w_example-testing,density_example-testing,coverage_example-testing,any_example-testing,n_example-testing_testlex,density_example-testing_testlex,density_example-testing_nontest,n_uncertainty-estimation,w_uncertainty-estimation,density_uncertainty-estimation,coverage_uncertainty-estimation,any_uncertainty-estimation,n_uncertainty-estimation_testlex,density_uncertainty-estimation_testlex,density_uncertainty-estimation_nontest,n_backtracking,w_backtracking,density_backtracking,coverage_backtracking,any_backtracking,n_backtracking_testlex,density_backtracking_testlex,density_backtracking_nontest,lex_wait_n,lex_wait_per100w,lex_hmm_n,lex_hmm_per100w,lex_backtrack_lex_n,lex_backtrack_lex_per100w,lex_uncertainty_lex_n,lex_uncertainty_lex_per100w,ok,judge_fail,proj_probe,proj_lastprompt_backtracking,proj_lastprompt_uncertainty-estimation,proj_lastprompt_probe,proj_incontext_backtracking,proj_incontext_uncertainty-estimation,proj_incontext_probe
qwen3_4b/followup_triggers/unc_all_pos/11/real,qwen3_4b,followup_triggers,unc_all_pos,0.25,True,residual_add,0.25,11,real,True,,True,,stop,gpt-4o-2024-08-06,No,Yes,Yes,0,0,519,36,36,0,0,0,0,519,1.0,0.04069767441860461,,3,39,0.5780346820809249,0.07514450867052024,1,0,0.0,0.5780346820809249,24,386,4.624277456647399,0.74373795761079,1,2,0.3853564547206166,4.238921001926783,1,16,0.1926782273603083,0.030828516377649325,1,0,0.0,0.1926782273603083,7,66,1.348747591522158,0.12716763005780346,1,0,0.0,1.348747591522158,0,0,0.0,0.0,0,0,0.0,0.0,1,12,0.1926782273603083,0.023121387283236993,1,0,0.0,0.1926782273603083,1,0.1926782273603083,0,0.0,1,0.1926782273603083,15,2.8901734104046244,True,False,-4.841683387756348,13.808152198791504,21.156089782714844,-1.5025510787963867,28.963773727416992,24.546180725097656,-4.587611675262451
qwen3_4b/followup_triggers/unc_all_pos/11/hypothetical,qwen3_4b,followup_triggers,unc_all_pos,0.25,True,residual_add,0.25,11,hypothetical,True,,True,,stop,gpt-4o-2024-08-06,No,No,Yes,0,0,559,40,40,0,0,0,0,537,0.960644007155635,0.03417266187050361,,4,50,0.7155635062611807,0.0931098696461825,1,0,0.0,0.7155635062611807,18,233,3.2200357781753133,0.4338919925512104,1,0,0.0,3.2200357781753133,7,108,1.2522361359570662,0.2011173184357542,1,0,0.0,1.2522361359570662,4,62,0.7155635062611807,0.1154562383612663,1,0,0.0,0.7155635062611807,7,84,1.2522361359570662,0.1564245810055866,1,1,0.17889087656529518,1.073345259391771,0,0,0.0,0.0,0,0,0.0,0.0,2,0.35778175313059035,1,0.17889087656529518,2,0.35778175313059035,17,3.041144901610018,True,False,-4.575279235839844,15.01567268371582,21.746164321899414,-2.6751456260681152,28.722579956054688,23.567869186401367,-4.308255195617676
qwen3_4b/followup_triggers/unc_all_pos/12/real,qwen3_4b,followup_triggers,unc_all_pos,0.25,True,residual_add,0.25,12,real,True,,True,,stop,gpt-4o-2024-08-06,No,Yes,Yes,0,0,645,38,38,0,0,0,0,645,1.0,0.028037383177570097,,7,116,1.0852713178294573,0.17984496124031008,1,0,0.0,1.0852713178294573,24,412,3.7209302325581395,0.6387596899224807,1,1,0.15503875968992248,3.565891472868217,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,6,89,0.9302325581395349,0.13798449612403102,1,0,0.0,0.9302325581395349,1,28,0.15503875968992248,0.043410852713178294,1,0,0.0,0.15503875968992248,1,0.15503875968992248,0,0.0,3,0.46511627906976744,17,2.635658914728682,True,False,-3.2888309955596924,16.561237335205078,22.16691017150879,-2.27785587310791,29.286666870117188,24.278884887695312,-3.9882266521453857
qwen3_4b/followup_triggers/unc_all_pos/12/hypothetical,qwen3_4b,followup_triggers,unc_all_pos,0.25,True,residual_add,0.25,12,hypothetical,True,,True,,stop,gpt-4o-2024-08-06,Yes,Maybe,No,0,0,592,36,36,0,0,0,0,592,1.0,0.04244482173174868,,1,41,0.16891891891891891,0.06925675675675676,1,0,0.0,0.16891891891891891,21,305,3.5472972972972974,0.5152027027027027,1,0,0.0,3.5472972972972974,2,36,0.33783783783783783,0.060810810810810814,1,1,0.16891891891891891,0.16891891891891891,2,37,0.33783783783783783,0.0625,1,0,0.0,0.33783783783783783,9,154,1.5202702702702702,0.26013513513513514,1,1,0.16891891891891891,1.3513513513513513,1,19,0.16891891891891891,0.03209459459459459,1,0,0.0,0.16891891891891891,1,0.16891891891891891,0,0.0,2,0.33783783783783783,15,2.5337837837837838,True,False,-3.48634672164917,17.716203689575195,22.62190055847168,-2.2893359661102295,29.88214683532715,24.138484954833984,-3.248775005340576
qwen3_4b/followup_triggers/unc_all_pos/13/real,qwen3_4b,followup_triggers,unc_all_pos,0.25,True,residual_add,0.25,13,real,True,,True,,stop,gpt-4o-2024-08-06,No,No,No,0,0,820,61,61,0,0,0,0,820,1.0,0.19339045287637702,,1,43,0.12195121951219512,0.0524390243902439,1,0,0.0,0.12195121951219512,18,240,2.1951219512195124,0.2926829268292683,1,0,0.0,2.1951219512195124,5,38,0.6097560975609756,0.046341463414634146,1,0,0.0,0.6097560975609756,22,312,2.682926829268293,0.3804878048780488,1,0,0.0,2.682926829268293,5,39,0.6097560975609756,0.0475609756097561,1,1,0.12195121951219512,0.4878048780487805,10,148,1.2195121951219512,0.18048780487804877,1,0,0.0,1.2195121951219512,2,0.24390243902439024,1,0.12195121951219512,2,0.24390243902439024,33,4.024390243902439,True,False,-3.656264305114746,14.934175491333008,22.379671096801758,-3.7234253883361816,26.48686408996582,20.34659194946289,-4.102154731750488
qwen3_4b/followup_triggers/unc_all_pos/13/hypothetical,qwen3_4b,followup_triggers,unc_all_pos,0.25,True,residual_add,0.25,13,hypothetical,False,,True,,stop,gpt-4o-2024-08-06,No,No,No,0,0,1202,92,92,0,0,0,0,1202,1.0,0.2844036697247706,,1,38,0.08319467554076539,0.03161397670549085,1,0,0.0,0.08319467554076539,35,498,2.9118136439267888,0.41430948419301167,1,0,0.0,2.9118136439267888,10,173,0.831946755407654,0.14392678868552414,1,0,0.0,0.831946755407654,2,40,0.16638935108153077,0.033277870216306155,1,0,0.0,0.16638935108153077,22,207,1.8302828618968385,0.17221297836938437,1,0,0.0,1.8302828618968385,22,246,1.8302828618968385,0.20465890183028287,1,0,0.0,1.8302828618968385,3,0.24958402662229617,0,0.0,3,0.24958402662229617,54,4.492512479201331,True,False,-3.2779531478881836,14.601506233215332,22.2054443359375,-3.829599618911743,28.513080596923828,17.165861129760742,-3.244142532348633
qwen3_4b/followup_triggers/unc_all_pos/14/real,qwen3_4b,followup_triggers,unc_all_pos,0.25,True,residual_add,0.25,14,real,True,,True,,stop,gpt-4o-2024-08-06,Yes,Maybe,No,0,0,326,24,24,0,0,0,0,326,1.0,0.02786377708978327,,1,23,0.3067484662576687,0.0705521472392638,1,0,0.0,0.3067484662576687,14,194,4.294478527607362,0.5950920245398773,1,1,0.3067484662576687,3.9877300613496933,4,61,1.2269938650306749,0.18711656441717792,1,0,0.0,1.2269938650306749,0,0,0.0,0.0,0,0,0.0,0.0,5,48,1.5337423312883436,0.147239263803681,1,2,0.6134969325153374,0.9202453987730062,0,0,0.0,0.0,0,0,0.0,0.0,1,0.3067484662576687,0,0.0,3,0.9202453987730062,8,2.4539877300613497,True,False,0.1707490086555481,17.941722869873047,22.36073112487793,-0.5177397727966309,32.28866195678711,21.55332374572754,0.4683711528778076
qwen3_4b/followup_triggers/unc_all_pos/14/hypothetical,qwen3_4b,followup_triggers,unc_all_pos,0.25,True,residual_add,0.25,14,hypothetical,True,,True,,stop,gpt-4o-2024-08-06,No,No,No,0,0,920,74,74,0,0,0,0,909,0.9880434782608696,0.04471101417666301,,1,46,0.10869565217391304,0.050605060506050605,1,0,0.0,0.10869565217391304,18,155,1.9565217391304348,0.1705170517051705,1,0,0.0,1.9565217391304348,3,78,0.32608695652173914,0.0858085808580858,1,1,0.10869565217391304,0.21739130434782608,47,569,5.108695652173913,0.6259625962596259,1,0,0.0,5.108695652173913,5,61,0.5434782608695652,0.0671067106710671,1,0,0.0,0.5434782608695652,0,0,0.0,0.0,0,0,0.0,0.0,1,0.10869565217391304,0,0.0,1,0.10869565217391304,33,3.5869565217391304,True,False,-3.3471908569335938,17.183324813842773,21.693849563598633,-0.44551634788513184,27.730913162231445,18.765159606933594,-3.179337978363037
qwen3_4b/followup_triggers/unc_all_pos/15/real,qwen3_4b,followup_triggers,unc_all_pos,0.25,True,residual_add,0.25,15,real,True,,True,,stop,gpt-4o-2024-08-06,Yes,Maybe,No,0,0,412,22,22,0,0,0,0,412,1.0,0.02933985330073352,,2,36,0.4854368932038835,0.08737864077669903,1,0,0.0,0.4854368932038835,12,226,2.912621359223301,0.5485436893203883,1,0,0.0,2.912621359223301,2,32,0.4854368932038835,0.07766990291262135,1,0,0.0,0.4854368932038835,0,0,0.0,0.0,0,0,0.0,0.0,6,118,1.4563106796116505,0.28640776699029125,1,1,0.24271844660194175,1.2135922330097086,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,2,0.4854368932038835,6,1.4563106796116505,True,False,-1.403332233428955,15.884532928466797,21.63178825378418,-1.1520742177963257,30.552410125732422,20.283039093017578,-1.1984374523162842
qwen3_4b/followup_triggers/unc_all_pos/15/hypothetical,qwen3_4b,followup_triggers,unc_all_pos,0.25,True,residual_add,0.25,15,hypothetical,True,,True,,stop,gpt-4o-2024-08-06,No,Maybe,No,0,0,343,20,20,0,0,0,0,343,1.0,0.014705882352941124,,1,50,0.2915451895043732,0.1457725947521866,1,0,0.0,0.2915451895043732,12,191,3.498542274052478,0.5568513119533528,1,0,0.0,3.498542274052478,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,7,102,2.0408163265306123,0.29737609329446063,1,2,0.5830903790087464,1.4577259475218658,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,1,0.2915451895043732,7,2.0408163265306123,True,False,-1.314847707748413,15.771709442138672,21.511940002441406,-1.4650318622589111,30.091760635375977,20.189922332763672,-0.9657774567604065
qwen3_4b/followup_triggers/unc_all_pos/16/real,qwen3_4b,followup_triggers,unc_all_pos,0.25,True,residual_add,0.25,16,real,True,,True,,stop,gpt-4o-2024-08-06,No,No,Yes,0,0,396,26,26,0,0,0,0,389,0.9823232323232324,0.025445292620865145,,2,32,0.5050505050505051,0.08226221079691516,1,0,0.0,0.5050505050505051,10,143,2.525252525252525,0.3676092544987147,1,0,0.0,2.525252525252525,9,123,2.272727272727273,0.3161953727506427,1,0,0.0,2.272727272727273,3,48,0.7575757575757576,0.12339331619537275,1,0,0.0,0.7575757575757576,1,19,0.25252525252525254,0.04884318766066838,1,0,0.0,0.25252525252525254,1,24,0.25252525252525254,0.061696658097686374,1,0,0.0,0.25252525252525254,1,0.25252525252525254,0,0.0,1,0.25252525252525254,10,2.525252525252525,True,False,-5.3516340255737305,16.5406551361084,22.51494026184082,-2.076158046722412,27.137853622436523,24.500886917114258,-5.052732467651367
qwen3_4b/followup_triggers/unc_all_pos/16/hypothetical,qwen3_4b,followup_triggers,unc_all_pos,0.25,True,residual_add,0.25,16,hypothetical,True,,True,,stop,gpt-4o-2024-08-06,No,No,Yes,0,0,643,27,27,0,0,0,0,637,0.9906687402799378,0.03125,,1,49,0.15552099533437014,0.07692307692307693,1,0,0.0,0.15552099533437014,12,193,1.8662519440124417,0.3029827315541601,1,0,0.0,1.8662519440124417,9,320,1.3996889580093312,0.5023547880690737,1,0,0.0,1.3996889580093312,2,47,0.3110419906687403,0.07378335949764521,1,0,0.0,0.3110419906687403,2,19,0.3110419906687403,0.029827315541601257,1,0,0.0,0.3110419906687403,1,9,0.15552099533437014,0.0141287284144427,1,0,0.0,0.15552099533437014,1,0.15552099533437014,0,0.0,1,0.15552099533437014,18,2.7993779160186625,True,False,-3.6082663536071777,15.663000106811523,22.388017654418945,-2.496349811553955,26.80731964111328,18.40884780883789,-3.32020902633667
qwen3_4b/followup_triggers/unc_all_pos/17/real,qwen3_4b,followup_triggers,unc_all_pos,0.25,True,residual_add,0.25,17,real,True,,True,,stop,gpt-4o-2024-08-06,No,No,Yes,0,0,549,39,39,0,0,0,0,529,0.9635701275045537,0.04029304029304026,,8,90,1.4571948998178506,0.17013232514177692,1,0,0.0,1.4571948998178506,20,287,3.6429872495446265,0.5425330812854442,1,2,0.36429872495446264,3.278688524590164,8,104,1.4571948998178506,0.19659735349716445,1,0,0.0,1.4571948998178506,2,31,0.36429872495446264,0.05860113421550094,1,0,0.0,0.36429872495446264,1,17,0.18214936247723132,0.03213610586011342,1,0,0.0,0.18214936247723132,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,1,0.18214936247723132,14,2.5500910746812386,True,False,-4.138263702392578,14.773521423339844,21.22218132019043,-2.7562849521636963,27.742895126342773,23.599111557006836,-4.752201080322266
qwen3_4b/followup_triggers/unc_all_pos/17/hypothetical,qwen3_4b,followup_triggers,unc_all_pos,0.25,True,residual_add,0.25,17,hypothetical,True,,True,,stop,gpt-4o-2024-08-06,No,No,Yes,0,0,555,30,30,0,0,0,0,555,1.0,0.03260869565217395,,3,83,0.5405405405405406,0.14954954954954955,1,0,0.0,0.5405405405405406,18,314,3.2432432432432434,0.5657657657657658,1,3,0.5405405405405406,2.7027027027027026,3,58,0.5405405405405406,0.1045045045045045,1,0,0.0,0.5405405405405406,6,100,1.0810810810810811,0.18018018018018017,1,0,0.0,1.0810810810810811,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,8,1.4414414414414414,True,False,-5.109928607940674,16.093740463256836,21.557262420654297,-2.955228328704834,27.60317611694336,23.804153442382812,-4.945455074310303
qwen3_4b/followup_triggers/unc_all_pos/18/real,qwen3_4b,followup_triggers,unc_all_pos,0.25,True,residual_add,0.25,18,real,True,,True,,stop,gpt-4o-2024-08-06,Yes,Maybe,Yes,0,0,375,27,27,0,0,0,0,375,1.0,0.018817204301075252,,1,29,0.26666666666666666,0.07733333333333334,1,0,0.0,0.26666666666666666,16,225,4.266666666666667,0.6,1,1,0.26666666666666666,4.0,3,46,0.8,0.12266666666666666,1,0,0.0,0.8,0,0,0.0,0.0,0,0,0.0,0.0,7,75,1.8666666666666667,0.2,1,1,0.26666666666666666,1.6,0,0,0.0,0.0,0,0,0.0,0.0,1,0.26666666666666666,1,0.26666666666666666,1,0.26666666666666666,9,2.4,True,False,-2.4491236209869385,15.03570556640625,20.48067855834961,-1.7871816158294678,29.832820892333984,20.07990837097168,-2.303300380706787
qwen3_4b/followup_triggers/unc_all_pos/18/hypothetical,qwen3_4b,followup_triggers,unc_all_pos,0.25,True,residual_add,0.25,18,hypothetical,True,,True,,stop,gpt-4o-2024-08-06,Yes,Maybe,No,0,0,321,15,15,0,0,0,0,321,1.0,0.022012578616352196,,1,41,0.3115264797507788,0.1277258566978193,1,0,0.0,0.3115264797507788,7,134,2.1806853582554515,0.4174454828660436,1,1,0.3115264797507788,1.8691588785046729,3,53,0.9345794392523364,0.16510903426791276,1,1,0.3115264797507788,0.6230529595015576,0,0,0.0,0.0,0,0,0.0,0.0,4,93,1.2461059190031152,0.2897196261682243,1,1,0.3115264797507788,0.9345794392523364,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,6,1.8691588785046729,True,False,-1.9592503309249878,15.14077377319336,20.472129821777344,-2.1720497608184814,29.47735595703125,20.31072425842285,-1.7464878559112549
qwen3_4b/followup_triggers/unc_all_pos/19/real,qwen3_4b,followup_triggers,unc_all_pos,0.25,True,residual_add,0.25,19,real,True,,True,,stop,gpt-4o-2024-08-06,No,Maybe,Yes,0,0,369,21,21,0,0,0,0,369,1.0,0.01912568306010931,,1,41,0.27100271002710025,0.1111111111111111,1,0,0.0,0.27100271002710025,7,114,1.897018970189702,0.3089430894308943,1,0,0.0,1.897018970189702,8,131,2.168021680216802,0.35501355013550134,1,1,0.27100271002710025,1.897018970189702,0,0,0.0,0.0,0,0,0.0,0.0,5,83,1.3550135501355014,0.22493224932249323,1,1,0.27100271002710025,1.084010840108401,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,4,1.084010840108401,8,2.168021680216802,True,False,-1.5581116676330566,13.447403907775879,22.073400497436523,-3.0359461307525635,29.053251266479492,20.113204956054688,-1.3306937217712402
qwen3_4b/followup_triggers/unc_all_pos/19/hypothetical,qwen3_4b,followup_triggers,unc_all_pos,0.25,True,residual_add,0.25,19,hypothetical,True,,True,,stop,gpt-4o-2024-08-06,No,Yes,Yes,0,0,640,38,38,0,0,0,0,640,1.0,0.053375196232339106,,2,37,0.3125,0.0578125,1,0,0.0,0.3125,11,173,1.71875,0.2703125,1,0,0.0,1.71875,9,151,1.40625,0.2359375,1,0,0.0,1.40625,14,237,2.1875,0.3703125,1,0,0.0,2.1875,1,22,0.15625,0.034375,1,0,0.0,0.15625,1,20,0.15625,0.03125,1,0,0.0,0.15625,1,0.15625,0,0.0,2,0.3125,22,3.4375,True,False,-3.3835811614990234,14.054516792297363,22.185943603515625,-2.2105214595794678,27.158756256103516,18.263124465942383,-3.165872573852539
qwen3_4b/followup_triggers/unc_all_pos/20/real,qwen3_4b,followup_triggers,unc_all_pos,0.25,True,residual_add,0.25,20,real,True,,True,,stop,gpt-4o-2024-08-06,Yes,Maybe,No,0,0,394,29,29,0,0,0,0,394,1.0,0.03580562659846542,,1,43,0.25380710659898476,0.10913705583756345,1,0,0.0,0.25380710659898476,26,330,6.598984771573604,0.8375634517766497,1,2,0.5076142131979695,6.091370558375634,2,21,0.5076142131979695,0.0532994923857868,1,0,0.0,0.5076142131979695,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,1,0.25380710659898476,9,2.284263959390863,True,False,-1.7215020656585693,16.151500701904297,22.111034393310547,-1.8197484016418457,30.52239227294922,20.45655632019043,-1.4524378776550293
qwen3_4b/followup_triggers/unc_all_pos/20/hypothetical,qwen3_4b,followup_triggers,unc_all_pos,0.25,True,residual_add,0.25,20,hypothetical,True,,True,,stop,gpt-4o-2024-08-06,Yes,Maybe,No,0,0,342,23,23,0,0,0,0,342,1.0,0.03539823008849563,,1,21,0.29239766081871343,0.06140350877192982,1,0,0.0,0.29239766081871343,12,180,3.508771929824561,0.5263157894736842,1,2,0.5847953216374269,2.9239766081871346,4,36,1.1695906432748537,0.10526315789473684,1,0,0.0,1.1695906432748537,0,0,0.0,0.0,0,0,0.0,0.0,6,105,1.7543859649122806,0.30701754385964913,1,4,1.1695906432748537,0.5847953216374269,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,9,2.6315789473684212,True,False,-1.7459341287612915,17.29444694519043,22.26658821105957,-2.0181360244750977,31.749847412109375,27.992570877075195,-1.2514734268188477
qwen3_4b/followup_triggers/unc_all_pos/21/real,qwen3_4b,followup_triggers,unc_all_pos,0.25,True,residual_add,0.25,21,real,True,,True,,stop,gpt-4o-2024-08-06,No,Maybe,No,0,0,374,22,22,0,0,0,0,374,1.0,0.02695417789757415,,1,25,0.26737967914438504,0.06684491978609626,1,0,0.0,0.26737967914438504,8,138,2.1390374331550803,0.3689839572192513,1,2,0.5347593582887701,1.6042780748663101,5,70,1.3368983957219251,0.18716577540106952,1,0,0.0,1.3368983957219251,0,0,0.0,0.0,0,0,0.0,0.0,8,141,2.1390374331550803,0.3770053475935829,1,0,0.0,2.1390374331550803,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,9,2.406417112299465,True,False,-3.742882251739502,16.49922752380371,21.560794830322266,-1.8207366466522217,29.31303596496582,25.806325912475586,-3.384950637817383
qwen3_4b/followup_triggers/unc_all_pos/21/hypothetical,qwen3_4b,followup_triggers,unc_all_pos,0.25,True,residual_add,0.25,21,hypothetical,True,,True,,stop,gpt-4o-2024-08-06,No,No,Yes,0,0,781,63,63,0,0,0,0,781,1.0,0.18251928020565555,,2,36,0.2560819462227913,0.046094750320102434,1,0,0.0,0.2560819462227913,36,421,4.609475032010243,0.5390524967989757,1,0,0.0,4.609475032010243,2,22,0.2560819462227913,0.028169014084507043,1,0,0.0,0.2560819462227913,16,226,2.0486555697823303,0.2893725992317542,1,0,0.0,2.0486555697823303,7,76,0.8962868117797695,0.0973111395646607,1,1,0.12804097311139565,0.7682458386683739,0,0,0.0,0.0,0,0,0.0,0.0,2,0.2560819462227913,0,0.0,2,0.2560819462227913,29,3.7131882202304736,True,False,-3.8401498794555664,16.44394302368164,21.557462692260742,-2.9288806915283203,27.69964027404785,22.213865280151367,-3.699253797531128
qwen3_4b/followup_triggers/unc_all_pos/22/real,qwen3_4b,followup_triggers,unc_all_pos,0.25,True,residual_add,0.25,22,real,True,,True,,stop,gpt-4o-2024-08-06,No,No,No,0,0,913,53,53,0,0,0,0,913,1.0,0.06703296703296702,,3,42,0.32858707557502737,0.04600219058050383,1,0,0.0,0.32858707557502737,28,473,3.0668127053669223,0.5180722891566265,1,0,0.0,3.0668127053669223,9,147,0.9857612267250822,0.16100766703176342,1,0,0.0,0.9857612267250822,5,131,0.547645125958379,0.14348302300109528,1,0,0.0,0.547645125958379,7,109,0.7667031763417306,0.11938663745892661,1,0,0.0,0.7667031763417306,1,11,0.10952902519167579,0.012048192771084338,1,0,0.0,0.10952902519167579,1,0.10952902519167579,0,0.0,3,0.32858707557502737,25,2.738225629791895,True,False,-3.825624942779541,16.214889526367188,21.8188419342041,-2.217918872833252,28.0030460357666,22.132234573364258,-3.747095823287964
qwen3_4b/followup_triggers/unc_all_pos/22/hypothetical,qwen3_4b,followup_triggers,unc_all_pos,0.25,True,residual_add,0.25,22,hypothetical,True,,True,,stop,gpt-4o-2024-08-06,No,No,No,0,0,1110,69,69,0,0,0,0,1110,1.0,0.09033423667570006,,3,51,0.2702702702702703,0.04594594594594595,1,1,0.09009009009009009,0.18018018018018017,24,344,2.1621621621621623,0.3099099099099099,1,2,0.18018018018018017,1.981981981981982,10,148,0.9009009009009009,0.13333333333333333,1,1,0.09009009009009009,0.8108108108108109,28,507,2.5225225225225225,0.45675675675675675,1,1,0.09009009009009009,2.4324324324324325,4,60,0.36036036036036034,0.05405405405405406,1,0,0.0,0.36036036036036034,0,0,0.0,0.0,0,0,0.0,0.0,1,0.09009009009009009,0,0.0,3,0.2702702702702703,35,3.1531531531531534,True,False,-3.5205960273742676,16.677881240844727,22.047595977783203,-2.7272567749023438,26.730491638183594,20.841535568237305,-3.4368762969970703
qwen3_4b/followup_triggers/unc_all_pos/23/real,qwen3_4b,followup_triggers,unc_all_pos,0.25,True,residual_add,0.25,23,real,True,,True,,stop,gpt-4o-2024-08-06,Yes,Maybe,No,0,0,508,35,35,0,0,0,0,508,1.0,0.05346534653465351,,1,21,0.1968503937007874,0.04133858267716536,1,0,0.0,0.1968503937007874,15,199,2.952755905511811,0.39173228346456695,1,1,0.1968503937007874,2.7559055118110236,6,109,1.1811023622047243,0.21456692913385828,1,0,0.0,1.1811023622047243,0,0,0.0,0.0,0,0,0.0,0.0,13,179,2.559055118110236,0.35236220472440943,1,3,0.5905511811023622,1.968503937007874,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,11,2.1653543307086616,True,False,-0.3395266532897949,16.194005966186523,20.913484573364258,-1.1505281925201416,31.60881233215332,20.70466423034668,-0.03402281180024147
qwen3_4b/followup_triggers/unc_all_pos/23/hypothetical,qwen3_4b,followup_triggers,unc_all_pos,0.25,True,residual_add,0.25,23,hypothetical,True,,True,,stop,gpt-4o-2024-08-06,No,No,No,0,0,903,59,59,0,0,0,0,874,0.9678848283499446,0.07666666666666666,,2,42,0.22148394241417496,0.04805491990846682,1,0,0.0,0.22148394241417496,28,454,3.10077519379845,0.5194508009153318,1,1,0.11074197120708748,2.990033222591362,6,81,0.6644518272425249,0.09267734553775744,1,0,0.0,0.6644518272425249,22,287,2.4363233665559245,0.32837528604118993,1,0,0.0,2.4363233665559245,0,0,0.0,0.0,0,0,0.0,0.0,1,10,0.11074197120708748,0.011441647597254004,1,0,0.0,0.11074197120708748,1,0.11074197120708748,0,0.0,1,0.11074197120708748,24,2.6578073089700998,True,False,-3.737431526184082,16.519775390625,21.14266014099121,-1.3191072940826416,27.454181671142578,21.73666763305664,-3.500149965286255
qwen3_4b/followup_triggers/unc_all_pos/24/real,qwen3_4b,followup_triggers,unc_all_pos,0.25,True,residual_add,0.25,24,real,True,,True,,stop,gpt-4o-2024-08-06,No,No,No,0,0,737,68,68,0,0,0,0,732,0.9932157394843962,0.09400544959128065,,2,20,0.27137042062415195,0.0273224043715847,1,0,0.0,0.27137042062415195,45,432,6.1058344640434195,0.5901639344262295,1,0,0.0,6.1058344640434195,3,40,0.40705563093622793,0.0546448087431694,1,0,0.0,0.40705563093622793,9,144,1.2211668928086838,0.19672131147540983,1,0,0.0,1.2211668928086838,9,96,1.2211668928086838,0.13114754098360656,1,1,0.13568521031207598,1.0854816824966078,0,0,0.0,0.0,0,0,0.0,0.0,2,0.27137042062415195,0,0.0,2,0.27137042062415195,21,2.8493894165535956,True,False,-4.448403835296631,13.702601432800293,21.37828254699707,-2.2171592712402344,27.08494758605957,21.44171714782715,-4.248272895812988
qwen3_4b/followup_triggers/unc_all_pos/24/hypothetical,qwen3_4b,followup_triggers,unc_all_pos,0.25,True,residual_add,0.25,24,hypothetical,True,,True,,stop,gpt-4o-2024-08-06,No,Yes,Yes,0,0,721,49,49,0,0,0,0,721,1.0,0.06406685236768805,,4,42,0.5547850208044383,0.05825242718446602,1,0,0.0,0.5547850208044383,14,220,1.941747572815534,0.30513176144244103,1,0,0.0,1.941747572815534,19,298,2.635228848821082,0.4133148404993065,1,1,0.13869625520110956,2.496532593619972,9,117,1.248266296809986,0.1622746185852982,1,0,0.0,1.248266296809986,0,0,0.0,0.0,0,0,0.0,0.0,3,44,0.4160887656033287,0.06102635228848821,1,1,0.13869625520110956,0.27739251040221913,3,0.4160887656033287,0,0.0,3,0.4160887656033287,13,1.8030513176144245,True,False,-4.048616409301758,14.477067947387695,21.436721801757812,-1.9267058372497559,27.079275131225586,21.574378967285156,-3.822373867034912
